date,n_contracts,near_rate,near_contract,far_rate,far_contract,terminal_rate,terminal_contract,terminal_maturity,peak_rate,peak_contract,peak_maturity,curve_slope_bp,mid_mean_rate,z6_rate,m7_rate,near_rate_chg,far_rate_chg,terminal_rate_chg,peak_rate_chg,mid_mean_chg,z6_m7_spread,curve_move_bp,curve_move_5d_vol,curve_move_20d_vol,curve_move_5d_sum,curve_move_20d_sum
2025-12-24,6,3.330000,SR3M2026,3.230000,SR3U2027,3.140000,SR3Z2026,2026-12-01,3.330000,SR3M2026,2026-06-01,-10.000000,3.158333,3.140000,3.185000,-0.015000,-0.015000,-0.020000,-0.015000,-0.020000,-0.045000,-1.500000,2.880972,3.074727,4.250000,15.000000
2025-12-26,6,3.305000,SR3M2026,3.195000,SR3U2027,3.110000,SR3Z2026,2026-12-01,3.305000,SR3M2026,2026-06-01,-11.000000,3.128333,3.110000,3.150000,-0.025000,-0.035000,-0.030000,-0.025000,-0.030000,-0.040000,-3.000000,2.880972,3.162772,4.250000,9.750000
2025-12-29,6,3.295000,SR3M2026,3.170000,SR3U2027,3.085000,SR3Z2026,2026-12-01,3.295000,SR3M2026,2026-06-01,-12.500000,3.103333,3.085000,3.125000,-0.010000,-0.025000,-0.025000,-0.010000,-0.025000,-0.040000,-1.750000,2.841654,3.171911,-0.250000,5.750000
2025-12-30,6,3.290000,SR3M2026,3.165000,SR3U2027,3.085000,SR3Z2026,2026-12-01,3.290000,SR3M2026,2026-06-01,-12.500000,3.103333,3.085000,3.120000,-0.005000,-0.005000,0.000000,-0.005000,0.000000,-0.035000,-0.500000,2.277608,2.951360,-3.750000,0.000000
2025-12-31,6,3.310000,SR3M2026,3.195000,SR3U2027,3.110000,SR3Z2026,2026-12-01,3.310000,SR3M2026,2026-06-01,-11.500000,3.126667,3.110000,3.145000,0.020000,0.030000,0.025000,0.020000,0.023334,-0.035000,2.500000,2.073644,2.962374,-4.250000,4.500000
2026-01-02,6,3.310000,SR3M2026,3.215000,SR3U2027,3.115000,SR3Z2026,2026-12-01,3.310000,SR3M2026,2026-06-01,-9.500000,3.133333,3.115000,3.160000,0.000000,0.020000,0.005000,0.000000,0.006666,-0.045000,1.000000,2.176580,2.895550,-1.750000,8.000000
2026-01-05,6,3.300000,SR3M2026,3.185000,SR3U2027,3.095000,SR3Z2026,2026-12-01,3.300000,SR3M2026,2026-06-01,-11.500000,3.113333,3.095000,3.135000,-0.010000,-0.030000,-0.020000,-0.010000,-0.020000,-0.040000,-2.000000,1.900658,2.751644,-0.750000,1.250000
2026-01-06,6,3.330000,SR3M2026,3.200000,SR3U2027,3.120000,SR3Z2026,2026-12-01,3.330000,SR3M2026,2026-06-01,-13.000000,3.138333,3.120000,3.150000,0.030000,0.015000,0.025000,0.030000,0.025000,-0.030000,2.250000,1.900658,2.624875,3.250000,-0.750000
2026-01-07,6,3.330000,SR3M2026,3.180000,SR3U2027,3.110000,SR3Z2026,2026-12-01,3.330000,SR3M2026,2026-06-01,-15.000000,3.130000,3.110000,3.135000,0.000000,-0.020000,-0.010000,0.000000,-0.008333,-0.025000,-1.000000,1.987461,2.548090,2.750000,-4.500000
2026-01-08,6,3.350000,SR3M2026,3.215000,SR3U2027,3.130000,SR3Z2026,2026-12-01,3.350000,SR3M2026,2026-06-01,-13.500000,3.151667,3.130000,3.165000,0.020000,0.035000,0.020000,0.020000,0.021667,-0.035000,2.750000,2.050914,2.428721,3.000000,-6.000000
2026-01-09,6,3.405000,SR3M2026,3.260000,SR3U2027,3.185000,SR3Z2026,2026-12-01,3.405000,SR3M2026,2026-06-01,-14.500000,3.205000,3.185000,3.215000,0.055000,0.045000,0.055000,0.055000,0.053333,-0.030000,5.000000,2.864655,2.612470,7.000000,2.000000
2026-01-12,6,3.430000,SR3M2026,3.270000,SR3U2027,3.190000,SR3Z2026,2026-12-01,3.430000,SR3M2026,2026-06-01,-16.000000,3.213333,3.190000,3.220000,0.025000,0.010000,0.005000,0.025000,0.008333,-0.030000,1.750000,2.154936,2.424383,10.750000,8.000000
2026-01-13,6,3.415000,SR3M2026,3.235000,SR3U2027,3.165000,SR3H2027,2027-03-01,3.415000,SR3M2026,2026-06-01,-18.000000,3.193333,3.170000,3.190000,-0.015000,-0.035000,-0.025000,-0.015000,-0.020000,-0.020000,-2.500000,2.986428,2.503813,6.000000,4.500000
2026-01-14,6,3.405000,SR3M2026,3.210000,SR3U2027,3.145000,SR3H2027,2027-03-01,3.405000,SR3M2026,2026-06-01,-19.500000,3.176667,3.155000,3.170000,-0.010000,-0.025000,-0.020000,-0.010000,-0.016667,-0.015000,-1.750000,3.139467,2.492720,5.250000,4.750000
2026-01-15,7,3.455000,SR3M2026,3.285000,SR3U2027,3.225000,SR3Z2026,2026-12-01,3.455000,SR3M2026,2026-06-01,-17.000000,3.286250,3.225000,3.245000,0.050000,0.075000,0.080000,0.050000,0.109583,-0.020000,6.250000,3.909124,2.726424,8.750000,13.750000
2026-01-16,7,3.475000,SR3M2026,3.340000,SR3U2027,3.265000,SR3Z2026,2026-12-01,3.475000,SR3M2026,2026-06-01,-13.500000,3.322500,3.265000,3.300000,0.020000,0.055000,0.040000,0.020000,0.036250,-0.035000,3.750000,3.682730,2.810226,7.500000,17.000000
2026-01-18,5,3.460000,SR3_M26,3.340000,SR3_U27,3.305000,SR3_U26,2026-09-01,3.460000,SR3_M26,2026-06-01,-12.000000,3.326667,,,-0.015000,0.000000,0.040000,-0.015000,0.004167,,-0.750000,3.807887,2.690474,5.000000,19.250000
2026-01-20,7,3.460000,SR3M2026,3.340000,SR3U2027,3.250000,SR3Z2026,2026-12-01,3.460000,SR3M2026,2026-06-01,-12.000000,3.307500,3.250000,3.295000,0.000000,0.000000,-0.055000,0.000000,-0.019167,-0.045000,0.000000,3.372684,2.664459,7.500000,16.500000
2026-01-21,7,3.475000,SR3M2026,3.345000,SR3U2027,3.265000,SR3Z2026,2026-12-01,3.475000,SR3M2026,2026-06-01,-13.000000,3.320000,3.265000,3.300000,0.015000,0.005000,0.015000,0.015000,0.012500,-0.035000,1.000000,2.901508,2.615616,10.250000,14.500000
2026-01-22,7,3.485000,SR3M2026,3.365000,SR3U2027,3.285000,SR3Z2026,2026-12-01,3.485000,SR3M2026,2026-06-01,-12.000000,3.337500,3.285000,3.325000,0.010000,0.020000,0.020000,0.010000,0.017500,-0.040000,1.500000,1.719375,2.568022,5.500000,13.000000
2026-01-23,7,3.475000,SR3M2026,3.355000,SR3U2027,3.265000,SR3Z2026,2026-12-01,3.475000,SR3M2026,2026-06-01,-12.000000,3.321250,3.265000,3.310000,-0.010000,-0.010000,-0.020000,-0.010000,-0.016250,-0.045000,-1.000000,1.083974,2.548348,0.750000,13.500000
2026-01-25,5,3.470000,SR3_M26,3.340000,SR3_U27,3.310000,SR3_U26,2026-09-01,3.470000,SR3_M26,2026-06-01,-13.000000,3.328333,,,-0.005000,-0.015000,0.045000,-0.005000,0.007083,,-1.000000,1.140175,2.433186,0.500000,15.500000
2026-01-26,7,3.470000,SR3M2026,3.340000,SR3U2027,3.250000,SR3Z2026,2026-12-01,3.470000,SR3M2026,2026-06-01,-13.000000,3.308750,3.250000,3.295000,0.000000,0.000000,-0.060000,0.000000,-0.019583,-0.045000,0.000000,1.140175,2.368204,0.500000,17.250000
2026-01-27,7,3.450000,SR3M2026,3.310000,SR3U2027,3.220000,SR3Z2026,2026-12-01,3.450000,SR3M2026,2026-06-01,-14.000000,3.280000,3.220000,3.265000,-0.020000,-0.030000,-0.030000,-0.020000,-0.028750,-0.045000,-2.500000,1.474788,2.468852,-3.000000,15.250000
2026-01-28,7,3.465000,SR3M2026,3.330000,SR3U2027,3.240000,SR3Z2026,2026-12-01,3.465000,SR3M2026,2026-06-01,-13.500000,3.298750,3.240000,3.285000,0.015000,0.020000,0.020000,0.015000,0.018750,-0.045000,1.750000,1.565248,2.446668,-2.750000,14.500000
2026-01-29,7,3.450000,SR3M2026,3.285000,SR3U2027,3.210000,SR3Z2026,2026-12-01,3.450000,SR3M2026,2026-06-01,-16.500000,3.272500,3.210000,3.245000,-0.015000,-0.045000,-0.030000,-0.015000,-0.026250,-0.035000,-3.000000,1.923538,2.582711,-4.750000,10.500000
2026-01-30,7,3.425000,SR3M2026,3.255000,SR3U2027,3.175000,SR3Z2026,2026-12-01,3.425000,SR3M2026,2026-06-01,-17.000000,3.241250,3.175000,3.210000,-0.025000,-0.030000,-0.035000,-0.025000,-0.031250,-0.035000,-2.750000,2.087163,2.626378,-6.500000,9.750000
2026-02-01,5,3.460000,SR3_M26,3.305000,SR3_U27,3.285000,SR3_U26,2026-09-01,3.460000,SR3_M26,2026-06-01,-15.500000,3.305000,,,0.035000,0.050000,0.110000,0.035000,0.063750,,4.250000,3.275859,2.732931,-2.250000,11.750000
2026-02-02,7,3.460000,SR3M2026,3.305000,SR3U2027,3.220000,SR3Z2026,2026-12-01,3.460000,SR3M2026,2026-06-01,-15.500000,3.283750,3.220000,3.260000,0.000000,0.000000,-0.065000,0.000000,-0.021250,-0.040000,0.000000,3.068998,2.711422,0.250000,12.750000
2026-02-03,7,3.470000,SR3M2026,3.310000,SR3U2027,3.225000,SR3Z2026,2026-12-01,3.470000,SR3M2026,2026-06-01,-16.000000,3.290000,3.225000,3.265000,0.010000,0.005000,0.005000,0.010000,0.006250,-0.040000,0.750000,2.961208,2.665909,-0.750000,10.750000
2026-02-04,7,3.465000,SR3M2026,3.295000,SR3U2027,3.210000,SR3Z2026,2026-12-01,3.465000,SR3M2026,2026-06-01,-17.000000,3.277500,3.210000,3.250000,-0.005000,-0.015000,-0.015000,-0.005000,-0.012500,-0.040000,-1.000000,2.592055,2.467519,1.250000,4.750000
2026-02-05,7,3.385000,SR3M2026,3.200000,SR3U2027,3.125000,SR3Z2026,2026-12-01,3.385000,SR3M2026,2026-06-01,-18.500000,3.192500,3.125000,3.160000,-0.080000,-0.095000,-0.085000,-0.080000,-0.085000,-0.035000,-8.750000,4.787353,3.151102,-4.750000,-5.750000
2026-02-06,7,3.400000,SR3M2026,3.215000,SR3U2027,3.135000,SR3Z2026,2026-12-01,3.400000,SR3M2026,2026-06-01,-18.500000,3.205000,3.135000,3.170000,0.015000,0.015000,0.010000,0.015000,0.012500,-0.035000,1.500000,4.157072,3.130154,-7.500000,-1.750000
2026-02-08,5,3.385000,SR3_M26,3.195000,SR3_U27,3.195000,SR3_U26,2026-09-01,3.385000,SR3_M26,2026-06-01,-19.000000,3.213333,,,-0.015000,-0.020000,0.060000,-0.015000,0.008333,,-1.750000,4.072008,3.130154,-9.250000,-1.750000
2026-02-09,7,3.385000,SR3M2026,3.195000,SR3U2027,3.120000,SR3Z2026,2026-12-01,3.385000,SR3M2026,2026-06-01,-19.000000,3.190000,3.120000,3.155000,0.000000,0.000000,-0.075000,0.000000,-0.023333,-0.035000,0.000000,3.964688,2.753467,-10.000000,-8.000000
2026-02-10,7,3.370000,SR3M2026,3.150000,SR3U2027,3.095000,SR3Z2026,2026-12-01,3.370000,SR3M2026,2026-06-01,-22.000000,3.166250,3.095000,3.115000,-0.015000,-0.045000,-0.025000,-0.015000,-0.023750,-0.020000,-3.000000,3.939384,2.628882,-12.000000,-14.750000
2026-02-11,7,3.450000,SR3M2026,3.195000,SR3U2027,3.160000,SR3Z2026,2026-12-01,3.450000,SR3M2026,2026-06-01,-25.500000,3.233750,3.160000,3.160000,0.080000,0.045000,0.065000,0.080000,0.067500,0.000000,6.250000,3.590787,3.058073,3.000000,-7.750000
2026-02-12,8,3.435000,SR3M2026,3.115000,SR3U2027,3.105000,SR3Z2026,2026-12-01,3.435000,SR3M2026,2026-06-01,-32.000000,3.211000,3.105000,3.090000,-0.015000,-0.080000,-0.055000,-0.015000,-0.022750,0.015000,-4.750000,4.230100,3.207208,-3.250000,-12.500000
2026-02-13,8,3.410000,SR3M2026,3.040000,SR3U2027,3.040000,SR3Z2026,2026-12-01,3.410000,SR3M2026,2026-06-01,-37.000000,3.160000,3.040000,3.010000,-0.025000,-0.075000,-0.065000,-0.025000,-0.051000,0.030000,-5.000000,4.668378,3.325638,-6.500000,-18.500000
2026-02-15,6,3.445000,SR3_M26,3.050000,SR3_U27,3.210000,SR3_U26,2026-09-01,3.445000,SR3_M26,2026-06-01,-39.500000,3.290000,,,0.035000,0.010000,0.170000,0.035000,0.130000,,2.250000,4.926332,3.358488,-4.250000,-17.750000
2026-02-17,8,3.445000,SR3M2026,3.050000,SR3U2027,3.080000,SR3Z2026,2026-12-01,3.445000,SR3M2026,2026-06-01,-39.500000,3.197000,3.080000,3.030000,0.000000,0.000000,-0.130000,0.000000,-0.093000,0.050000,0.000000,4.779514,3.364164,-1.250000,-16.750000
2026-02-18,8,3.450000,SR3M2026,3.080000,SR3U2027,3.100000,SR3Z2026,2026-12-01,3.450000,SR3M2026,2026-06-01,-37.000000,3.210000,3.100000,3.060000,0.005000,0.030000,0.020000,0.005000,0.013000,0.040000,1.750000,3.502678,3.413017,-5.750000,-14.000000
2026-02-19,8,3.475000,SR3M2026,3.090000,SR3U2027,3.120000,SR3Z2026,2026-12-01,3.475000,SR3M2026,2026-06-01,-38.500000,3.232000,3.120000,3.070000,0.025000,0.010000,0.020000,0.025000,0.022000,0.050000,1.750000,3.003123,3.454093,0.750000,-12.250000
2026-02-20,8,3.495000,SR3M2026,3.085000,SR3U2027,3.140000,SR3Z2026,2026-12-01,3.495000,SR3M2026,2026-06-01,-41.000000,3.252000,3.140000,3.075000,0.020000,-0.005000,0.020000,0.020000,0.020000,0.065000,0.750000,0.908295,3.437027,6.500000,-9.000000
2026-02-22,6,3.485000,SR3_M26,3.010000,SR3_U27,3.250000,SR3_U26,2026-09-01,3.485000,SR3_M26,2026-06-01,-47.500000,3.326667,,,-0.010000,-0.075000,0.110000,-0.010000,0.074667,,-4.250000,2.487469,3.496239,0.000000,-15.000000
